id,target
75872,0
75873,1
75874,0
75875,0
75876,1
75877,0
75878,0
75879,1
75880,0
75881,1
75882,1
75883,1
75884,1
75885,0
75886,1
75887,1
75888,0
75889,1
75890,0
75891,1
75892,1
75893,1
75894,0
75895,0
75896,1
75897,1
75898,1
75899,0
75900,1
75901,1
75902,1
75903,0
75904,0
75905,1
75906,0
75907,1
75908,1
75909,0
75910,0
75911,1
75912,1
75913,1
75914,1
75915,0
75916,1
75917,1
75918,0
75919,0
75920,1
75921,0
75922,1
75923,0
75924,0
75925,0
75926,0
75927,1
75928,0
75929,1
75930,1
75931,1
75932,0
75933,1
75934,0
75935,0
75936,1
75937,0
75938,1
75939,1
75940,1
75941,1
75942,1
75943,1
75944,0
75945,1
75946,0
75947,0
75948,0
75949,1
75950,0
75951,1
75952,0
75953,0
75954,0
75955,0
75956,1
75957,0
75958,0
75959,1
75960,0
75961,0
75962,1
75963,0
75964,0
75965,1
75966,1
75967,1
75968,1
75969,0
75970,1
75971,0
75972,0
75973,0
75974,1
75975,0
75976,1
75977,1
75978,0
75979,0
75980,0
75981,1
75982,1
75983,1
75984,0
75985,0
75986,1
75987,1
75988,0
75989,1
75990,1
75991,0
75992,0
75993,0
75994,0
75995,1
75996,0
75997,0
75998,0
75999,1
76000,0
76001,0
76002,0
76003,0
76004,1
76005,1
76006,1
76007,0
76008,0
76009,1
76010,1
76011,0
76012,1
76013,0
76014,1
76015,0
76016,0
76017,1
76018,0
76019,1
76020,1
76021,1
76022,0
76023,0
76024,0
76025,1
76026,0
76027,0
76028,1
76029,1
76030,1
76031,1
76032,1
76033,0
76034,1
76035,1
76036,1
76037,1
76038,0
76039,1
76040,1
76041,1
76042,1
76043,0
76044,0
76045,1
76046,1
76047,0
76048,1
76049,1
76050,0
76051,1
76052,1
76053,0
76054,0
76055,1
76056,1
76057,0
76058,1
76059,0
76060,0
76061,0
76062,1
76063,1
76064,0
76065,1
76066,0
76067,0
76068,0
76069,1
76070,1
76071,0
76072,0
76073,1
76074,0
76075,0
76076,0
76077,0
76078,1
76079,1
76080,1
76081,0
76082,0
76083,1
76084,1
76085,0
76086,1
76087,1
76088,1
76089,0
76090,0
76091,0
76092,0
76093,1
76094,0
76095,0
76096,1
76097,1
76098,0
76099,1
76100,0
76101,0
76102,0
76103,0
76104,0
76105,1
76106,1
76107,0
76108,0
76109,1
76110,1
76111,0
76112,0
76113,1
76114,0
76115,0
76116,1
76117,1
76118,0
76119,0
76120,0
76121,1
76122,0
76123,1
76124,0
76125,1
76126,0
76127,0
76128,1
76129,1
76130,0
76131,1
76132,1
76133,0
76134,1
76135,0
76136,1
76137,1
76138,1
76139,0
76140,1
76141,1
76142,1
76143,0
76144,1
76145,1
76146,1
76147,0
76148,0
76149,1
76150,1
76151,0
76152,0
76153,0
76154,0
76155,1
76156,0
76157,0
76158,1
76159,0
76160,1
76161,1
76162,0
76163,0
76164,0
76165,0
76166,1
76167,0
76168,0
76169,1
76170,0
76171,1
76172,1
76173,0
76174,1
76175,0
76176,0
76177,1
76178,0
76179,0
76180,1
76181,1
76182,0
76183,0
76184,1
76185,1
76186,1
76187,0
76188,1
76189,0
76190,1
76191,1
76192,0
76193,0
76194,0
76195,0
76196,1
76197,0
76198,0
76199,1
76200,1
76201,1
76202,0
76203,1
76204,0
76205,1
76206,0
76207,1
76208,0
76209,0
76210,0
76211,0
76212,1
76213,1
76214,1
76215,1
76216,1
76217,1
76218,0
76219,1
76220,0
76221,1
76222,1
76223,1
76224,0
76225,0
76226,0
76227,1
76228,0
76229,1
76230,0
76231,0
76232,1
76233,0
76234,1
76235,0
76236,0
76237,0
76238,0
76239,0
76240,0
76241,0
76242,1
76243,0
76244,0
76245,0
76246,0
76247,1
76248,0
76249,0
76250,1
76251,0
76252,1
76253,1
76254,1
76255,1
76256,1
76257,0
76258,1
76259,1
76260,1
76261,0
76262,1
76263,1
76264,0
76265,1
76266,0
76267,1
76268,0
76269,1
76270,0
76271,0
76272,0
76273,0
76274,0
76275,1
76276,1
76277,1
76278,0
76279,0
76280,0
76281,0
76282,0
76283,0
76284,0
76285,0
76286,0
76287,0
76288,1
76289,0
76290,0
76291,0
76292,1
76293,0
76294,0
76295,1
76296,1
76297,1
76298,1
76299,1
76300,1
76301,1
76302,1
76303,1
76304,1
76305,0
76306,1
76307,1
76308,1
76309,1
76310,0
76311,1
76312,0
76313,1
76314,0
76315,0
76316,0
76317,0
76318,0
76319,0
76320,0
76321,0
76322,1
76323,0
76324,0
76325,1
76326,0
76327,1
76328,1
76329,0
76330,0
76331,1
76332,1
76333,1
76334,1
76335,1
76336,0
76337,1
76338,1
76339,1
76340,0
76341,0
76342,1
76343,1
76344,0
76345,1
76346,1
76347,0
76348,1
76349,1
76350,1
76351,1
76352,1
76353,0
76354,1
76355,1
76356,1
76357,1
76358,0
76359,0
76360,0
76361,1
76362,1
76363,1
76364,0
76365,1
76366,0
76367,1
76368,0
76369,1
76370,0
76371,0
76372,0
76373,1
76374,0
76375,1
76376,1
76377,0
76378,0
76379,1
76380,1
76381,1
76382,1
76383,1
76384,1
76385,0
76386,0
76387,0
76388,1
76389,1
76390,1
76391,0
76392,0
76393,0
76394,0
76395,0
76396,0
76397,1
76398,0
76399,0
76400,1
76401,0
76402,0
76403,1
76404,0
76405,1
76406,0
76407,0
76408,0
76409,1
76410,0
76411,0
76412,1
76413,0
76414,0
76415,1
76416,1
76417,1
76418,1
76419,0
76420,0
76421,1
76422,1
76423,0
76424,0
76425,1
76426,1
76427,0
76428,1
76429,1
76430,1
76431,0
76432,1
76433,1
76434,0
76435,0
76436,1
76437,0
76438,0
76439,1
76440,1
76441,1
76442,0
76443,1
76444,1
76445,0
76446,0
76447,1
76448,0
76449,0
76450,1
76451,0
76452,0
76453,0
76454,1
76455,0
76456,0
76457,0
76458,1
76459,0
76460,1
76461,0
76462,1
76463,0
76464,0
76465,0
76466,0
76467,0
76468,1
76469,0
76470,0
76471,1
76472,1
76473,0
76474,0
76475,0
76476,1
76477,1
76478,1
76479,0
76480,1
76481,0
76482,0
76483,0
76484,1
76485,1
76486,0
76487,0
76488,1
76489,0
76490,0
76491,1
76492,0
76493,0
76494,1
76495,1
76496,0
76497,0
76498,1
76499,1
76500,0
76501,1
76502,1
76503,0
76504,1
76505,1
76506,1
76507,0
76508,1
76509,0
76510,1
76511,0
76512,0
76513,0
76514,1
76515,1
76516,0
76517,1
76518,1
76519,1
76520,1
76521,1
76522,1
76523,0
76524,0
76525,0
76526,1
76527,1
76528,0
76529,0
76530,1
76531,0
76532,1
76533,1
76534,0
76535,0
76536,1
76537,1
76538,1
76539,1
76540,1
76541,0
76542,0
76543,0
76544,0
76545,1
76546,0
76547,0
76548,1
76549,1
76550,1
76551,1
76552,0
76553,0
76554,1
76555,0
76556,1
76557,0
76558,0
76559,0
76560,1
76561,0
76562,0
76563,0
76564,0
76565,1
76566,0
76567,0
76568,1
76569,1
76570,1
76571,1
76572,1
76573,1
76574,0
76575,1
76576,0
76577,0
76578,0
76579,0
76580,1
76581,1
76582,0
76583,0
76584,1
76585,1
76586,1
76587,0
76588,0
76589,1
76590,0
76591,1
76592,0
76593,1
76594,1
76595,1
76596,1
76597,0
76598,1
76599,0
76600,1
76601,1
76602,0
76603,0
76604,1
76605,0
76606,0
76607,0
76608,1
76609,0
76610,1
76611,0
76612,1
76613,0
76614,0
76615,0
76616,1
76617,1
76618,0
76619,1
76620,1
76621,0
76622,1
76623,0
76624,0
76625,0
76626,0
76627,0
76628,0
76629,0
76630,1
76631,0
76632,1
76633,1
76634,0
76635,0
76636,1
76637,0
76638,0
76639,1
76640,0
76641,1
76642,1
76643,0
76644,0
76645,1
76646,0
76647,1
76648,0
76649,0
76650,0
76651,0
76652,1
76653,0
76654,0
76655,0
76656,0
76657,0
76658,1
76659,1
76660,1
76661,1
76662,1
76663,0
76664,1
76665,1
76666,0
76667,1
76668,1
76669,1
76670,1
76671,0
76672,1
76673,1
76674,1
76675,1
76676,0
76677,0
76678,1
76679,1
76680,1
76681,0
76682,0
76683,1
76684,0
76685,0
76686,0
76687,0
76688,0
76689,0
76690,1
76691,0
76692,0
76693,1
76694,0
76695,1
76696,1
76697,1
76698,1
76699,0
76700,0
76701,0
76702,1
76703,0
76704,0
76705,0
76706,1
76707,0
76708,1
76709,1
76710,0
76711,0
76712,1
76713,1
76714,0
76715,1
76716,0
76717,1
76718,1
76719,0
76720,0
76721,1
76722,0
76723,1
76724,1
76725,0
76726,0
76727,1
76728,0
76729,0
76730,0
76731,1
76732,0
76733,1
76734,0
76735,0
76736,0
76737,1
76738,1
76739,1
76740,1
76741,0
76742,1
76743,0
76744,1
76745,0
76746,1
76747,0
76748,1
76749,0
76750,1
76751,1
76752,1
76753,1
76754,0
76755,1
76756,1
76757,0
76758,0
76759,0
76760,1
76761,0
76762,0
76763,0
76764,0
76765,1
76766,0
76767,0
76768,1
76769,0
76770,1
76771,1
76772,1
76773,0
76774,1
76775,1
76776,1
76777,1
76778,1
76779,0
76780,0
76781,0
76782,1
76783,0
76784,0
76785,0
76786,1
76787,0
76788,0
76789,0
76790,0
76791,1
76792,0
76793,0
76794,1
76795,1
76796,0
76797,1
76798,0
76799,0
76800,1
76801,0
76802,0
76803,1
76804,1
76805,0
76806,1
76807,0
76808,0
76809,1
76810,0
76811,0
76812,0
76813,0
76814,0
76815,1
76816,0
76817,1
76818,1
76819,1
76820,0
76821,0
76822,1
76823,1
76824,1
76825,0
76826,0
76827,1
76828,0
76829,0
76830,0
76831,0
76832,1
76833,0
76834,0
76835,0
76836,1
76837,0
76838,0
76839,1
76840,1
76841,0
76842,1
76843,0
76844,1
76845,1
76846,1
76847,1
76848,0
76849,0
76850,0
76851,1
76852,0
76853,1
76854,0
76855,1
76856,0
76857,1
76858,1
76859,0
76860,0
76861,1
76862,0
76863,1
76864,1
76865,0
76866,0
76867,0
76868,0
76869,1
76870,0
76871,1
76872,1
76873,1
76874,1
76875,0
76876,1
76877,1
76878,0
76879,0
76880,1
76881,0
76882,1
76883,0
76884,0
76885,1
76886,0
76887,0
76888,1
76889,1
76890,0
76891,1
76892,0
76893,0
76894,0
76895,0
76896,0
76897,0
76898,0
76899,0
76900,1
76901,0
76902,1
76903,0
76904,1
76905,0
76906,1
76907,0
76908,0
76909,0
76910,0
76911,0
76912,0
76913,0
76914,0
76915,0
76916,0
76917,1
76918,0
76919,0
76920,0
76921,0
76922,1
76923,0
76924,1
76925,0
76926,1
76927,1
76928,1
76929,1
76930,1
76931,1
76932,0
76933,1
76934,0
76935,0
76936,0
76937,1
76938,1
76939,1
76940,1
76941,0
76942,0
76943,1
76944,0
76945,0
76946,1
76947,0
76948,0
76949,0
76950,0
76951,1
76952,0
76953,1
76954,1
76955,0
76956,0
76957,0
76958,1
76959,1
76960,1
76961,0
76962,0
76963,1
76964,1
76965,0
76966,1
76967,0
76968,0
76969,1
76970,1
76971,0
76972,1
76973,0
76974,1
76975,0
76976,0
76977,0
76978,1
76979,0
76980,0
76981,0
76982,1
76983,1
76984,1
76985,0
76986,0
76987,1
76988,0
76989,1
76990,1
76991,0
76992,0
76993,0
76994,0
76995,1
76996,1
76997,1
76998,0
76999,1
77000,1
77001,1
77002,0
77003,1
77004,1
77005,0
77006,0
77007,1
77008,1
77009,0
77010,1
77011,1
77012,0
77013,1
77014,0
77015,1
77016,1
77017,0
77018,0
77019,1
77020,1
77021,1
77022,1
77023,0
77024,1
77025,0
77026,1
77027,0
77028,1
77029,0
77030,1
77031,1
77032,0
77033,0
77034,1
77035,1
77036,0
77037,0
77038,1
77039,0
77040,0
77041,0
77042,0
77043,0
77044,0
77045,1
77046,1
77047,1
77048,0
77049,0
77050,1
77051,0
77052,0
77053,0
77054,0
77055,1
77056,0
77057,0
77058,0
77059,0
77060,0
77061,0
77062,0
77063,0
77064,1
77065,1
77066,1
77067,1
77068,1
77069,0
77070,1
77071,1
77072,1
77073,1
77074,0
77075,1
77076,0
77077,1
77078,1
77079,0
77080,1
77081,1
77082,1
77083,0
77084,1
77085,0
77086,0
77087,1
77088,1
77089,1
77090,0
77091,0
77092,1
77093,1
77094,0
77095,0
77096,1
77097,1
77098,0
77099,1
77100,1
77101,1
77102,0
77103,0
77104,1
77105,0
77106,1
77107,0
77108,0
77109,1
77110,1
77111,1
77112,0
77113,1
77114,1
77115,0
77116,1
77117,0
77118,1
77119,1
77120,1
77121,1
77122,1
77123,1
77124,0
77125,1
77126,0
77127,1
77128,0
77129,1
77130,0
77131,1
77132,1
77133,1
77134,1
77135,0
77136,0
77137,0
77138,0
77139,0
77140,1
77141,0
77142,0
77143,0
77144,1
77145,0
77146,1
77147,0
77148,1
77149,0
77150,0
77151,0
77152,1
77153,0
77154,0
77155,1
77156,0
77157,1
77158,1
77159,1
77160,0
77161,1
77162,1
77163,1
77164,0
77165,1
77166,1
77167,0
77168,1
77169,0
77170,1
77171,1
77172,0
77173,1
77174,1
77175,0
77176,0
77177,1
77178,0
77179,0
77180,1
77181,1
77182,1
77183,1
77184,1
77185,0
77186,1
77187,0
77188,1
77189,0
77190,1
77191,1
77192,1
77193,0
77194,1
77195,0
77196,1
77197,0
77198,0
77199,0
77200,1
77201,0
77202,0
77203,0
77204,1
77205,1
77206,0
77207,1
77208,0
77209,0
77210,1
77211,0
77212,0
77213,1
77214,1
77215,1
77216,1
77217,1
77218,1
77219,1
77220,1
77221,0
77222,1
77223,1
77224,1
77225,1
77226,1
77227,1
77228,1
77229,1
77230,1
77231,0
77232,1
77233,0
77234,0
77235,1
77236,1
77237,1
77238,0
77239,0
77240,0
77241,1
77242,0
77243,0
77244,1
77245,1
77246,1
77247,1
77248,1
77249,0
77250,0
77251,1
77252,0
77253,1
77254,0
77255,1
77256,1
77257,0
77258,0
77259,0
77260,1
77261,1
77262,1
77263,1
77264,1
77265,1
77266,1
77267,0
77268,1
77269,1
77270,0
77271,0
77272,0
77273,1
77274,0
77275,1
77276,1
77277,1
77278,0
77279,0
77280,1
77281,1
77282,0
77283,0
77284,1
77285,1
77286,0
77287,0
77288,1
77289,1
77290,1
77291,1
77292,1
77293,1
77294,1
77295,1
77296,0
77297,1
77298,0
77299,1
77300,1
77301,0
77302,1
77303,0
77304,0
77305,1
77306,0
77307,0
77308,1
77309,0
77310,0
77311,1
77312,1
77313,0
77314,1
77315,1
77316,0
77317,0
77318,1
77319,1
77320,0
77321,1
77322,1
77323,0
77324,0
77325,0
77326,1
77327,1
77328,0
77329,1
77330,0
77331,0
77332,1
77333,1
77334,1
77335,1
77336,1
77337,1
77338,0
77339,1
77340,0
77341,0
77342,1
77343,0
77344,1
77345,1
77346,1
77347,0
77348,1
77349,0
77350,0
77351,0
77352,0
77353,1
77354,1
77355,0
77356,0
77357,0
77358,0
77359,1
77360,1
77361,0
77362,0
77363,1
77364,0
77365,1
77366,0
77367,1
77368,0
77369,0
77370,0
77371,0
77372,0
77373,1
77374,1
77375,0
77376,0
77377,1
77378,0
77379,1
77380,0
77381,1
77382,1
77383,1
77384,0
77385,0
77386,0
77387,1
77388,1
77389,0
77390,0
77391,0
77392,1
77393,0
77394,1
77395,1
77396,1
77397,1
77398,0
77399,0
77400,0
77401,1
77402,1
77403,1
77404,1
77405,1
77406,1
77407,0
77408,1
77409,0
77410,0
77411,0
77412,0
77413,0
77414,0
77415,0
77416,1
77417,0
77418,0
77419,1
77420,0
77421,0
77422,0
77423,1
77424,1
77425,0
77426,1
77427,0
77428,1
77429,0
77430,0
77431,0
77432,1
77433,1
77434,0
77435,0
77436,1
77437,1
77438,0
77439,0
77440,1
77441,1
77442,1
77443,0
77444,1
77445,0
77446,1
77447,1
77448,1
77449,0
77450,1
77451,1
77452,1
77453,1
77454,1
77455,0
77456,0
77457,1
77458,0
77459,1
77460,0
77461,1
77462,1
77463,0
77464,1
77465,1
77466,0
77467,0
77468,0
77469,1
77470,1
77471,0
77472,0
77473,0
77474,0
77475,1
77476,1
77477,0
77478,1
77479,0
77480,0
77481,1
77482,1
77483,1
77484,0
77485,1
77486,0
77487,0
77488,1
77489,0
77490,0
77491,1
77492,0
77493,0
77494,1
77495,1
77496,0
77497,0
77498,0
77499,1
77500,0
77501,0
77502,1
77503,0
77504,0
77505,1
77506,1
77507,0
77508,1
77509,0
77510,0
77511,0
77512,1
77513,0
77514,1
77515,0
77516,1
77517,1
77518,0
77519,0
77520,0
77521,0
77522,0
77523,0
77524,0
77525,0
77526,1
77527,1
77528,1
77529,1
77530,0
77531,0
77532,1
77533,0
77534,1
77535,1
77536,0
77537,0
77538,0
77539,0
77540,0
77541,1
77542,1
77543,1
77544,1
77545,0
77546,0
77547,0
77548,0
77549,1
77550,0
77551,1
77552,1
77553,0
77554,0
77555,1
77556,0
77557,0
77558,0
77559,1
77560,1
77561,0
77562,1
77563,1
77564,1
77565,1
77566,1
77567,0
77568,1
77569,1
77570,0
77571,1
77572,0
77573,1
77574,1
77575,0
77576,1
77577,1
77578,0
77579,1
77580,1
77581,0
77582,0
77583,1
77584,1
77585,1
77586,1
77587,1
77588,1
77589,1
77590,1
77591,1
77592,0
77593,1
77594,1
77595,0
77596,1
77597,0
77598,1
77599,1
77600,1
77601,0
77602,1
77603,1
77604,0
77605,0
77606,0
77607,1
77608,1
77609,0
77610,1
77611,0
77612,1
77613,1
77614,0
77615,0
77616,0
77617,0
77618,1
77619,0
77620,0
77621,0
77622,0
77623,0
77624,1
77625,1
77626,1
77627,0
77628,1
77629,1
77630,0
77631,1
77632,0
77633,0
77634,1
77635,1
77636,0
77637,1
77638,0
77639,0
77640,1
77641,0
77642,1
77643,1
77644,1
77645,0
77646,1
77647,0
77648,0
77649,0
77650,0
77651,1
77652,0
77653,1
77654,1
77655,0
77656,0
77657,1
77658,1
77659,1
77660,0
77661,1
77662,1
77663,0
77664,0
77665,1
77666,1
77667,0
77668,1
77669,0
77670,1
77671,0
77672,1
77673,1
77674,0
77675,0
77676,1
77677,0
77678,1
77679,1
77680,0
77681,1
77682,1
77683,1
77684,0
77685,0
77686,1
77687,1
77688,1
77689,1
77690,0
77691,1
77692,1
77693,0
77694,0
77695,0
77696,0
77697,1
77698,1
77699,1
77700,1
77701,0
77702,0
77703,0
77704,0
77705,0
77706,1
77707,1
77708,1
77709,0
77710,0
77711,0
77712,1
77713,1
77714,1
77715,0
77716,1
77717,1
77718,1
77719,0
77720,1
77721,1
77722,0
77723,0
77724,0
77725,1
77726,1
77727,0
77728,1
77729,0
77730,0
77731,1
77732,1
77733,1
77734,1
77735,1
77736,1
77737,0
77738,1
77739,0
77740,1
77741,1
77742,1
77743,1
77744,1
77745,1
77746,1
77747,1
77748,0
77749,1
77750,1
77751,0
77752,0
77753,0
77754,1
77755,1
77756,0
77757,1
77758,1
77759,0
77760,0
77761,0
77762,1
77763,1
77764,1
77765,1
77766,0
77767,1
77768,1
77769,0
77770,1
77771,0
77772,1
77773,0
77774,1
77775,1
77776,1
77777,0
77778,0
77779,0
77780,0
77781,0
77782,0
77783,1
77784,0
77785,1
77786,1
77787,1
77788,1
77789,1
77790,1
77791,0
77792,0
77793,0
77794,0
77795,1
77796,0
77797,1
77798,1
77799,0
77800,0
77801,0
77802,1
77803,1
77804,0
77805,0
77806,1
77807,1
77808,1
77809,1
77810,1
77811,1
77812,1
77813,1
77814,0
77815,0
77816,1
77817,0
77818,0
77819,0
77820,0
77821,0
77822,0
77823,0
77824,0
77825,0
77826,1
77827,1
77828,0
77829,0
77830,1
77831,1
77832,1
77833,1
77834,0
77835,0
77836,1
77837,0
77838,1
77839,1
77840,0
77841,0
77842,1
77843,0
77844,1
77845,0
77846,1
77847,0
77848,0
77849,1
77850,1
77851,0
77852,1
77853,1
77854,0
77855,1
77856,1
77857,0
77858,1
77859,0
77860,0
77861,0
77862,1
77863,1
77864,0
77865,1
77866,1
77867,0
77868,0
77869,1
77870,1
77871,0
77872,1
77873,1
77874,1
77875,0
77876,0
77877,1
77878,1
77879,1
77880,1
77881,0
77882,0
77883,0
77884,0
77885,0
77886,0
77887,1
77888,1
77889,1
77890,1
77891,0
77892,1
77893,1
77894,0
77895,0
77896,0
77897,0
77898,1
77899,0
77900,1
77901,1
77902,0
77903,0
77904,1
77905,0
77906,0
77907,1
77908,1
77909,0
77910,1
77911,0
77912,1
77913,0
77914,1
77915,0
77916,1
77917,1
77918,0
77919,1
77920,1
77921,0
77922,0
77923,1
77924,0
77925,1
77926,0
77927,1
77928,0
77929,0
77930,0
77931,0
77932,1
77933,1
77934,1
77935,1
77936,1
77937,0
77938,0
77939,1
77940,0
77941,0
77942,0
77943,0
77944,0
77945,1
77946,0
77947,1
77948,1
77949,0
77950,1
77951,1
77952,0
77953,1
77954,1
77955,0
77956,1
77957,1
77958,1
77959,0
77960,1
77961,0
77962,1
77963,1
77964,0
77965,1
77966,0
77967,0
77968,1
77969,1
77970,0
77971,0
77972,0
77973,1
77974,0
77975,1
77976,1
77977,0
77978,1
77979,0
77980,1
77981,1
77982,1
77983,1
77984,0
77985,1
77986,0
77987,0
77988,0
77989,0
77990,0
77991,1
77992,0
77993,1
77994,0
77995,0
77996,0
77997,0
77998,1
77999,1
78000,0
78001,1
78002,0
78003,0
78004,1
78005,1
78006,0
78007,0
78008,0
78009,1
78010,1
78011,0
78012,1
78013,0
78014,0
78015,0
78016,0
78017,0
78018,1
78019,0
78020,1
78021,1
78022,1
78023,1
78024,0
78025,1
78026,1
78027,0
78028,0
78029,0
78030,0
78031,1
78032,1
78033,0
78034,1
78035,1
78036,1
78037,0
78038,0
78039,0
78040,0
78041,1
78042,0
78043,0
78044,0
78045,1
78046,1
78047,0
78048,1
78049,0
78050,0
78051,0
78052,0
78053,0
78054,0
78055,0
78056,0
78057,0
78058,0
78059,0
78060,0
78061,1
78062,0
78063,1
78064,0
78065,1
78066,1
78067,1
78068,0
78069,0
78070,0
78071,0
78072,0
78073,1
78074,0
78075,1
78076,1
78077,0
78078,0
78079,1
78080,1
78081,1
78082,0
78083,0
78084,1
78085,1
78086,0
78087,0
78088,0
78089,0
78090,1
78091,1
78092,0
78093,0
78094,1
78095,1
78096,0
78097,1
78098,0
78099,1
78100,0
78101,0
78102,1
78103,1
78104,0
78105,1
78106,1
78107,0
78108,1
78109,1
78110,1
78111,1
78112,0
78113,0
78114,1
78115,0
78116,0
78117,1
78118,0
78119,1
78120,0
78121,0
78122,0
78123,0
78124,1
78125,0
78126,0
78127,1
78128,1
78129,0
78130,0
78131,1
78132,0
78133,0
78134,0
78135,0
78136,0
78137,0
78138,0
78139,1
78140,0
78141,1
78142,1
78143,1
78144,1
78145,0
78146,1
78147,0
78148,0
78149,0
78150,1
78151,0
78152,0
78153,0
78154,0
78155,0
78156,0
78157,1
78158,0
78159,0
78160,1
78161,0
78162,1
78163,1
78164,0
78165,0
78166,1
78167,0
78168,0
78169,1
78170,0
78171,1
78172,0
78173,0
78174,1
78175,0
78176,0
78177,0
78178,1
78179,1
78180,0
78181,0
78182,1
78183,0
78184,1
78185,1
78186,1
78187,0
78188,0
78189,0
78190,0
78191,1
78192,1
78193,0
78194,0
78195,0
78196,0
78197,0
78198,1
78199,0
78200,0
78201,1
78202,1
78203,0
78204,0
78205,1
78206,1
78207,0
78208,0
78209,1
78210,0
78211,0
78212,1
78213,0
78214,1
78215,1
78216,0
78217,1
78218,0
78219,1
78220,1
78221,1
78222,1
78223,1
78224,1
78225,1
78226,1
78227,0
78228,1
78229,0
78230,0
78231,0
78232,0
78233,0
78234,0
78235,0
78236,0
78237,0
78238,0
78239,1
78240,1
78241,1
78242,1
78243,0
78244,1
78245,0
78246,0
78247,1
78248,0
78249,1
78250,1
78251,0
78252,0
78253,1
78254,0
78255,1
78256,0
78257,1
78258,1
78259,0
78260,0
78261,0
78262,0
78263,0
78264,1
78265,0
78266,0
78267,0
78268,1
78269,0
78270,1
78271,0
78272,0
78273,1
78274,0
78275,0
78276,0
78277,1
78278,1
78279,1
78280,1
78281,0
78282,1
78283,0
78284,1
78285,1
78286,0
78287,0
78288,1
78289,1
78290,0
78291,0
78292,0
78293,1
78294,1
78295,0
78296,1
78297,1
78298,0
78299,1
78300,0
78301,1
78302,1
78303,1
78304,1
78305,0
78306,0
78307,0
78308,1
78309,1
78310,1
78311,0
78312,1
78313,0
78314,1
78315,1
78316,1
78317,0
78318,1
78319,1
78320,0
78321,0
78322,0
78323,1
78324,1
78325,1
78326,1
78327,1
78328,0
78329,0
78330,0
78331,1
78332,1
78333,1
78334,1
78335,1
78336,1
78337,1
78338,0
78339,1
78340,0
78341,0
78342,0
78343,1
78344,1
78345,1
78346,0
78347,0
78348,0
78349,1
78350,1
78351,0
78352,1
78353,0
78354,0
78355,1
78356,1
78357,1
78358,1
78359,1
78360,0
78361,0
78362,0
78363,0
78364,1
78365,1
78366,0
78367,1
78368,0
78369,1
78370,0
78371,0
78372,1
78373,0
78374,1
78375,0
78376,0
78377,1
78378,0
78379,1
78380,0
78381,0
78382,0
78383,1
78384,0
78385,1
78386,1
78387,0
78388,0
78389,1
78390,1
78391,1
78392,1
78393,0
78394,0
78395,1
78396,1
78397,1
78398,1
78399,1
78400,0
78401,0
78402,0
78403,1
78404,1
78405,0
78406,1
78407,0
78408,1
78409,0
78410,0
78411,1
78412,1
78413,1
78414,1
78415,1
78416,0
78417,1
78418,0
78419,0
78420,0
78421,1
78422,0
78423,0
78424,1
78425,0
78426,0
78427,0
78428,1
78429,0
78430,1
78431,0
78432,0
78433,1
78434,1
78435,1
78436,0
78437,1
78438,1
78439,1
78440,1
78441,1
78442,1
78443,1
78444,0
78445,1
78446,0
78447,1
78448,0
78449,1
78450,0
78451,1
78452,1
78453,1
78454,1
78455,0
78456,0
78457,1
78458,0
78459,1
78460,0
78461,0
78462,1
78463,1
78464,1
78465,1
78466,1
78467,1
78468,0
78469,1
78470,1
78471,1
78472,0
78473,1
78474,1
78475,0
78476,0
78477,0
78478,0
78479,1
78480,0
78481,0
78482,0
78483,1
78484,1
78485,0
78486,1
78487,1
78488,0
78489,0
78490,1
78491,0
78492,0
78493,1
78494,0
78495,1
78496,1
78497,1
78498,0
78499,0
78500,0
78501,1
78502,0
78503,0
78504,1
78505,0
78506,1
78507,1
78508,1
78509,0
78510,1
78511,1
78512,0
78513,0
78514,0
78515,1
78516,0
78517,1
78518,1
78519,0
78520,1
78521,1
78522,1
78523,1
78524,0
78525,0
78526,0
78527,1
78528,1
78529,1
78530,1
78531,0
78532,0
78533,0
78534,0
78535,1
78536,1
78537,0
78538,0
78539,1
78540,0
78541,0
78542,0
78543,0
78544,1
78545,1
78546,1
78547,0
78548,1
78549,0
78550,0
78551,0
78552,1
78553,1
78554,1
78555,1
78556,1
78557,0
78558,0
78559,1
78560,0
78561,1
78562,0
78563,1
78564,1
78565,0
78566,1
78567,1
78568,1
78569,0
78570,1
78571,1
78572,1
78573,0
78574,1
78575,0
78576,1
78577,1
78578,0
78579,1
78580,1
78581,1
78582,0
78583,1
78584,1
78585,1
78586,0
78587,0
78588,1
78589,1
78590,1
78591,0
78592,0
78593,0
78594,1
78595,1
78596,1
78597,0
78598,1
78599,0
78600,1
78601,1
78602,0
78603,0
78604,0
78605,1
78606,1
78607,0
78608,0
78609,0
78610,0
78611,0
78612,0
78613,0
78614,1
78615,1
78616,1
78617,0
78618,0
78619,0
78620,0
78621,1
78622,1
78623,0
78624,0
78625,0
78626,1
78627,1
78628,1
78629,1
78630,0
78631,0
78632,1
78633,0
78634,1
78635,1
78636,0
78637,1
78638,1
78639,1
78640,0
78641,1
78642,1
78643,1
78644,0
78645,0
78646,1
78647,0
78648,1
78649,1
78650,1
78651,1
78652,1
78653,0
78654,0
78655,0
78656,0
78657,1
78658,0
78659,1
78660,0
78661,1
78662,0
78663,1
78664,0
78665,0
78666,0
78667,0
78668,0
78669,0
78670,1
